Portfolio,Department/Agency,Outcome,Program,Expense type,Appropriation type,Description,2012-13,2013-14,2014-15,2015-16,2016-17,Source document,Source table,URL
Defence portfolio,Defence Material Organisation,Management of Capability Acquisition,Amphibious Deployment and Sustainment,,,,0.0,203000.0,153473.1,132077.0,151655.1,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Defence portfolio,Defence Material Organisation,Management of Capability Acquisition,Field Vehicles and Trailers - Overlander Program,,,,0.0,235000.0,280932.1,335454.2,319448.1,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Defence portfolio,Defence Material Organisation,Management of Capability Acquisition,Joint Strike Fighter Aircraft,,,,0.0,231000.0,221816.3,214851.7,184814.0,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Defence portfolio,Defence Material Organisation,Management of Capability Acquisition,Other,,,,3558181.0,1682552.0,1849714.9,1901258.8,2177014.2,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Defence portfolio,Defence Material Organisation,Management of Capability Sustainment,"Explosive Ordnance - Navy, Army, Air Force",,,,0.0,370000.0,281208.4,258238.5,205564.4,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Defence portfolio,Defence Material Organisation,Management of Capability Sustainment,Airborne Early Warning & Control,,,,0.0,163000.0,177540.5,138466.1,137586.5,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Defence portfolio,Defence Material Organisation,Management of Capability Sustainment,"Fuels and Lubricants - Navy, Army, Air Force",,,,0.0,507000.0,504175.4,456548.6,452494.6,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Defence portfolio,Defence Material Organisation,Management of Capability Sustainment,Anzac  class  frigate,,,,0.0,224000.0,216149.0,200211.4,224227.9,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Defence portfolio,Defence Material Organisation,Management of Capability Sustainment,Adelaide class frigate,,,,0.0,89000.0,108979.8,116234.9,134111.4,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Defence portfolio,Defence Material Organisation,Management of Capability Sustainment,Multi Role Helicopter,,,,0.0,121000.0,115882.4,121509.3,108930.4,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Defence portfolio,Defence Material Organisation,Management of Capability Sustainment,A rmed Reconnaissance Helicopter Weapons System,,,,0.0,104000.0,79362.9,75966.0,58161.1,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Defence portfolio,Defence Material Organisation,Management of Capability Sustainment,F/A-18F Block II Super Hornet Weapons System,,,,0.0,123000.0,103189.4,95452.2,101536.8,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Defence portfolio,Defence Material Organisation,Management of Capability Sustainment,P-3C/AP-3C Orion Weapons System,,,,0.0,110000.0,128656.4,143978.4,170052.1,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Defence portfolio,Defence Material Organisation,Management of Capability Sustainment,F/A-18A Hornet Weapons System,,,,0.0,158000.0,142237.1,149517.3,164329.9,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Defence portfolio,Defence Material Organisation,Management of Capability Sustainment,Colins Class Submarine,,,,0.0,574000.0,537195.7,491997.8,598225.8,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Defence portfolio,Defence Material Organisation,Management of Capability Sustainment,Other,,,,5094973.0,3096529.0,3758175.7,4223307.5,4873973.3,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Defence portfolio,Defence Material Organisation,Provision of Policy Advice and Management Services,,,,,111093.0,112901.0,130692.4,122997.2,96562.4,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
Defence portfolio,Defence Housing Australia,,,,,,965080.0,1061372.0,1007202.5,1160730.3,941776.6,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Families, Housing, Community Services and Indigenous Affairs portfolio",Families & Children,Family Support,,,,,296778.0,221333.0,219552.3,196663.8,206942.7,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Families, Housing, Community Services and Indigenous Affairs portfolio",Families & Children,Family Tax Benefit,Family Tax Benefit Part A,,,,14307551.0,14353170.0,11700637.1,11413967.5,13943296.3,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Families, Housing, Community Services and Indigenous Affairs portfolio",Families & Children,Family Tax Benefit,Family Tax Benefit Part B,,,,4528809.0,4636855.0,4751539.1,4381927.8,4011266.4,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Families, Housing, Community Services and Indigenous Affairs portfolio",Families & Children,Family Tax Benefit,Schoolkids Bonus,,,,1407431.0,1272988.0,981019.9,852434.6,805192.3,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Families, Housing, Community Services and Indigenous Affairs portfolio",Families & Children,Family Tax Benefit,Other,,,,26696.0,17597.0,19659.1,20134.2,20475.9,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Families, Housing, Community Services and Indigenous Affairs portfolio",Families & Children,Parent and Baby Payments,Baby Bonus,,,,806986.0,364523.0,296309.2,312265.7,246971.1,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Families, Housing, Community Services and Indigenous Affairs portfolio",Families & Children,Parent and Baby Payments,Parental Leave Pay,,,,1446991.0,1579588.0,1737677.9,2032035.8,1921077.9,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Families, Housing, Community Services and Indigenous Affairs portfolio",Families & Children,Parent and Baby Payments,Single Income Family Supplement,,,,56931.0,56400.0,61628.6,68764.1,59024.5,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Families, Housing, Community Services and Indigenous Affairs portfolio",Families & Children,Parent and Baby Payments,Dad and Partner Pay,,,,34707.0,72312.0,70774.3,82439.9,69813.9,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Families, Housing, Community Services and Indigenous Affairs portfolio",Families & Children,Parent and Baby Payments,Other,,,,14910.0,15965.0,16323.2,14709.0,15003.6,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Families, Housing, Community Services and Indigenous Affairs portfolio",Housing,Housing Assistance and Homelessness Prevention,,,,,67563.0,64200.0,76433.6,58977.9,57977.1,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Families, Housing, Community Services and Indigenous Affairs portfolio",Housing,Affordable Housing,,,,,160478.0,177550.0,198420.9,166629.5,154119.6,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Families, Housing, Community Services and Indigenous Affairs portfolio",Community Capability and the Vulnerable,Financial Management,,,,,165232.0,187668.0,233792.7,288533.6,292384.7,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Families, Housing, Community Services and Indigenous Affairs portfolio",Community Capability and the Vulnerable,Community Investment,,,,,62837.0,66179.0,53250.0,66066.7,63331.5,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Families, Housing, Community Services and Indigenous Affairs portfolio",Community Capability and the Vulnerable,Income Support for Vulnerable People,,,,,72921.0,78882.0,84391.1,79857.2,60205.6,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Families, Housing, Community Services and Indigenous Affairs portfolio",Community Capability and the Vulnerable,Support for People in Special Circumstances,,,,,9630.0,6887.0,6127.9,6049.8,7192.3,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Families, Housing, Community Services and Indigenous Affairs portfolio",Community Capability and the Vulnerable,Supplementary Payments and Support for Income Support Recipients,,,,,42556.0,39677.0,41283.4,37510.2,36921.5,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Families, Housing, Community Services and Indigenous Affairs portfolio",Community Capability and the Vulnerable,Social and Community Services,,,,,70106.0,145949.0,167755.1,179915.3,139660.7,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Families, Housing, Community Services and Indigenous Affairs portfolio",Seniors,Income Support for Seniors,,,,,36578786.0,39469194.0,33342286.5,35161632.5,29329187.6,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Families, Housing, Community Services and Indigenous Affairs portfolio",Seniors,"Allow ances, Concessions and Services for seniors",,,,,239531.0,317244.0,280328.0,259388.9,321229.9,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Families, Housing, Community Services and Indigenous Affairs portfolio",Disability and Carers,Targeted Community Care,,,,,200806.0,232159.0,266219.3,241242.6,290597.9,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Families, Housing, Community Services and Indigenous Affairs portfolio",Disability and Carers,Disability Support Pension,,,,,14871086.0,15572070.0,16459891.5,15920938.2,13826830.5,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Families, Housing, Community Services and Indigenous Affairs portfolio",Disability and Carers,Income Support for Carers,,,,,6219720.0,6892221.0,5866528.0,5019850.3,5863566.3,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Families, Housing, Community Services and Indigenous Affairs portfolio",Disability and Carers,Services and Support for People with Disability,,,,,356023.0,370536.0,438553.3,350596.7,435658.9,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Families, Housing, Community Services and Indigenous Affairs portfolio",Disability and Carers,Support for Carers,,,,,22185.0,21462.0,21773.5,22884.5,22489.5,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Families, Housing, Community Services and Indigenous Affairs portfolio",Disability and Carers,National Disability Insurance Scheme,,,,,81376.0,370901.0,437118.7,456479.3,453666.7,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
"Families, Housing, Community Services and Indigenous Affairs portfolio",Disability and Carers,Early Intervention Services for Children with Disability,,,,,96972.0,99280.0,83112.4,66223.3,56135.2,Department of Health and Ageing PBS,Table 1.6,https://www.health.gov.au/internet/budget/publishing.nsf/Content/2013-2014_Health_PBS_sup1/$File/2013-14_DoHA_PBS_2.01_Outcome_1.pdf
